Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1484674767,2017-01-17T17:39:27Z,BAW32,"28.482243,105.488571",34100,445,338
1484674679,2017-01-17T17:37:59Z,BAW32,"28.311722,105.564934",34100,445,338
1484674636,2017-01-17T17:37:16Z,BAW32,"28.230423,105.601112",34100,446,338
1484674572,2017-01-17T17:36:12Z,BAW32,"28.107542,105.655464",34125,447,338
1484674511,2017-01-17T17:35:11Z,BAW32,"27.990051,105.707382",34100,449,338
1484674444,2017-01-17T17:34:04Z,BAW32,"27.857418,105.765594",34100,456,340
1484674438,2017-01-17T17:33:58Z,BAW32,"27.846384,105.76992",34100,456,340
1484674430,2017-01-17T17:33:50Z,BAW32,"27.827904,105.777321",34125,454,339
1484674423,2017-01-17T17:33:43Z,BAW32,"27.816559,105.782433",34125,447,336
1484674417,2017-01-17T17:33:37Z,BAW32,"27.804886,105.78891",34100,437,330
1484674395,2017-01-17T17:33:15Z,BAW32,"27.770924,105.816559",34100,417,318
1484674332,2017-01-17T17:32:12Z,BAW32,"27.677912,105.908096",34100,415,318
1484674271,2017-01-17T17:31:11Z,BAW32,"27.588684,105.995682",34100,417,318
1484674177,2017-01-17T17:29:37Z,BAW32,"27.446316,106.134903",34100,418,318
1484674156,2017-01-17T17:29:16Z,BAW32,"27.421736,106.158989",34100,416,318
1484674093,2017-01-17T17:28:13Z,BAW32,"27.330185,106.248154",34100,416,319
1484674032,2017-01-17T17:27:12Z,BAW32,"27.241333,106.334183",34100,418,318
1484673969,2017-01-17T17:26:09Z,BAW32,"27.148613,106.425407",34100,415,318
1484673907,2017-01-17T17:25:07Z,BAW32,"27.060862,106.511658",34100,416,318
1484673846,2017-01-17T17:24:06Z,BAW32,"26.971762,106.599129",34100,417,318
1484673785,2017-01-17T17:23:05Z,BAW32,"26.883219,106.686226",34100,417,319
1484673722,2017-01-17T17:22:02Z,BAW32,"26.798401,106.782288",34075,401,307
1484673658,2017-01-17T17:20:58Z,BAW32,"26.738861,106.894119",34100,390,295
1484673596,2017-01-17T17:19:56Z,BAW32,"26.691696,107.005798",34100,391,295
1484673535,2017-01-17T17:18:55Z,BAW32,"26.644226,107.117943",34100,390,295
1484673474,2017-01-17T17:17:54Z,BAW32,"26.5979,107.227753",34100,387,295
1484673413,2017-01-17T17:16:53Z,BAW32,"26.550604,107.339386",34075,391,295
1484673350,2017-01-17T17:15:50Z,BAW32,"26.50145,107.455254",34100,390,295
1484673286,2017-01-17T17:14:46Z,BAW32,"26.452145,107.571152",34100,391,295
1484673225,2017-01-17T17:13:45Z,BAW32,"26.404709,107.682388",34100,392,295
1484673164,2017-01-17T17:12:44Z,BAW32,"26.357365,107.793098",34100,393,295
1484673101,2017-01-17T17:11:41Z,BAW32,"26.307554,107.909088",34100,395,295
1484673040,2017-01-17T17:10:40Z,BAW32,"26.259201,108.021515",34100,395,295
1484672979,2017-01-17T17:09:39Z,BAW32,"26.211143,108.132935",34100,397,295
1484672918,2017-01-17T17:08:38Z,BAW32,"26.162521,108.24575",34100,400,295
1484672830,2017-01-17T17:07:10Z,BAW32,"26.09304,108.412979",34100,396,288
1484672783,2017-01-17T17:06:23Z,BAW32,"26.069765,108.501503",34100,396,286
1484672722,2017-01-17T17:05:22Z,BAW32,"26.037689,108.624573",34100,397,286
1484672661,2017-01-17T17:04:21Z,BAW32,"26.007523,108.740242",34100,396,286
1484672600,2017-01-17T17:03:20Z,BAW32,"25.976149,108.859825",34100,398,286
1484672539,2017-01-17T17:02:19Z,BAW32,"25.944717,108.979294",34125,398,286
1484672478,2017-01-17T17:01:18Z,BAW32,"25.913269,109.098541",34100,399,286
1484672417,2017-01-17T17:00:17Z,BAW32,"25.881554,109.218254",34100,399,286
1484672354,2017-01-17T16:59:14Z,BAW32,"25.848129,109.343811",34100,400,286
1484672290,2017-01-17T16:58:10Z,BAW32,"25.814301,109.468895",34100,401,286
1484672226,2017-01-17T16:57:06Z,BAW32,"25.776993,109.594017",34100,406,293
1484672165,2017-01-17T16:56:05Z,BAW32,"25.71817,109.703117",34100,414,304
1484672102,2017-01-17T16:55:02Z,BAW32,"25.647263,109.815216",33800,417,304
1484672041,2017-01-17T16:54:01Z,BAW32,"25.579926,109.921364",32900,418,304
1484671980,2017-01-17T16:53:00Z,BAW32,"25.51268,110.027313",32100,416,305
1484671918,2017-01-17T16:51:58Z,BAW32,"25.441818,110.138649",32100,416,305
1484671850,2017-01-17T16:50:50Z,BAW32,"25.368164,110.254005",32100,416,305
1484671786,2017-01-17T16:49:46Z,BAW32,"25.297649,110.364197",32100,417,305
1484671723,2017-01-17T16:48:43Z,BAW32,"25.226332,110.475456",32100,421,305
1484671662,2017-01-17T16:47:42Z,BAW32,"25.158646,110.58075",32100,424,305
1484671599,2017-01-17T16:46:39Z,BAW32,"25.086777,110.692192",32100,426,305
1484671536,2017-01-17T16:45:36Z,BAW32,"25.013449,110.805824",32100,427,305
1484671473,2017-01-17T16:44:33Z,BAW32,"24.939896,110.919472",32100,429,305
1484671410,2017-01-17T16:43:30Z,BAW32,"24.868515,111.029457",32100,429,305
1484671349,2017-01-17T16:42:29Z,BAW32,"24.797865,111.138107",32100,428,305
1484671286,2017-01-17T16:41:26Z,BAW32,"24.725988,111.24839",32100,426,305
1484671223,2017-01-17T16:40:23Z,BAW32,"24.653553,111.359184",32100,427,305
1484671132,2017-01-17T16:38:52Z,BAW32,"24.546249,111.522621",32100,424,305
1484671049,2017-01-17T16:37:29Z,BAW32,"24.45195,111.666107",32100,427,306
1484671022,2017-01-17T16:37:02Z,BAW32,"24.420593,111.71183",32100,426,306
1484671016,2017-01-17T16:36:56Z,BAW32,"24.413437,111.722351",32100,424,303
1484671001,2017-01-17T16:36:41Z,BAW32,"24.394913,111.756798",32100,417,294
1484670938,2017-01-17T16:35:38Z,BAW32,"24.349777,111.870171",32100,414,293
1484670876,2017-01-17T16:34:36Z,BAW32,"24.301292,111.992088",32100,415,293
1484670814,2017-01-17T16:33:34Z,BAW32,"24.254883,112.108253",32100,415,293
1484670752,2017-01-17T16:32:32Z,BAW32,"24.204895,112.233223",32100,415,293
1484670690,2017-01-17T16:31:30Z,BAW32,"24.158478,112.348785",32100,416,293
1484670625,2017-01-17T16:30:25Z,BAW32,"24.107254,112.476143",32100,424,293
1484670563,2017-01-17T16:29:23Z,BAW32,"24.057358,112.599655",32125,424,293
1484670471,2017-01-17T16:27:51Z,BAW32,"23.985016,112.778282",31200,426,293
1484670453,2017-01-17T16:27:33Z,BAW32,"23.969925,112.815552",30825,427,293
1484670384,2017-01-17T16:26:24Z,BAW32,"23.915607,112.949043",30000,424,293
1484670320,2017-01-17T16:25:20Z,BAW32,"23.865509,113.0718",29250,419,293
1484670258,2017-01-17T16:24:18Z,BAW32,"23.815704,113.193611",28650,410,294
1484670197,2017-01-17T16:23:17Z,BAW32,"23.769424,113.306427",27850,407,294
1484670134,2017-01-17T16:22:14Z,BAW32,"23.720041,113.426476",26825,404,294
1484670067,2017-01-17T16:21:07Z,BAW32,"23.669159,113.548058",26600,403,292
1484670059,2017-01-17T16:20:59Z,BAW32,"23.662874,113.56443",26600,404,293
1484670052,2017-01-17T16:20:52Z,BAW32,"23.656906,113.578186",26600,408,297
1484670046,2017-01-17T16:20:46Z,BAW32,"23.652353,113.586975",26600,412,301
1484670040,2017-01-17T16:20:40Z,BAW32,"23.646349,113.597237",26600,416,304
1484670034,2017-01-17T16:20:34Z,BAW32,"23.639832,113.606873",26600,420,309
1484670028,2017-01-17T16:20:28Z,BAW32,"23.632477,113.616302",26600,422,312
1484670020,2017-01-17T16:20:20Z,BAW32,"23.61937,113.630371",26600,428,319
1484670013,2017-01-17T16:20:13Z,BAW32,"23.609802,113.63871",26600,432,323
1484670007,2017-01-17T16:20:07Z,BAW32,"23.600355,113.645691",26600,436,328
1484669966,2017-01-17T16:19:26Z,BAW32,"23.520239,113.681389",26600,447,339
1484669904,2017-01-17T16:18:24Z,BAW32,"23.401764,113.728127",26500,449,339
1484669842,2017-01-17T16:17:22Z,BAW32,"23.278959,113.776497",25525,442,339
1484669778,2017-01-17T16:16:18Z,BAW32,"23.15863,113.824051",24775,429,340
1484669715,2017-01-17T16:15:15Z,BAW32,"23.041496,113.876343",23400,424,334
1484669654,2017-01-17T16:14:14Z,BAW32,"22.936148,113.93148",22300,417,334
1484669591,2017-01-17T16:13:11Z,BAW32,"22.826471,113.988037",20900,412,334
1484669528,2017-01-17T16:12:08Z,BAW32,"22.718948,114.043327",19450,405,334
1484669465,2017-01-17T16:11:05Z,BAW32,"22.613773,114.097595",18075,394,334
1484669432,2017-01-17T16:10:32Z,BAW32,"22.55847,114.125618",17050,395,335
1484669399,2017-01-17T16:09:59Z,BAW32,"22.504562,114.155579",16175,389,332
1484669366,2017-01-17T16:09:26Z,BAW32,"22.451586,114.185791",15350,382,332
1484669332,2017-01-17T16:08:52Z,BAW32,"22.400471,114.215088",14550,375,331
1484669299,2017-01-17T16:08:19Z,BAW32,"22.351173,114.243164",13850,362,332
1484669266,2017-01-17T16:07:46Z,BAW32,"22.299866,114.272095",12200,378,332
1484669254,2017-01-17T16:07:34Z,BAW32,"22.280739,114.282631",11900,372,332
1484669242,2017-01-17T16:07:22Z,BAW32,"22.261932,114.293007",11575,369,332
1484669230,2017-01-17T16:07:10Z,BAW32,"22.244335,114.302826",11400,359,331
1484669215,2017-01-17T16:06:55Z,BAW32,"22.222961,114.315239",11250,347,331
1484669209,2017-01-17T16:06:49Z,BAW32,"22.214542,114.319969",11200,342,334
1484669186,2017-01-17T16:06:26Z,BAW32,"22.179016,114.327126",10925,333,4
1484669180,2017-01-17T16:06:20Z,BAW32,"22.168854,114.325478",10825,331,13
1484669174,2017-01-17T16:06:14Z,BAW32,"22.160751,114.323082",10750,329,19
1484669167,2017-01-17T16:06:07Z,BAW32,"22.148621,114.316742",10650,325,32
1484669161,2017-01-17T16:06:01Z,BAW32,"22.144226,114.313393",10600,323,38
1484669155,2017-01-17T16:05:55Z,BAW32,"22.137543,114.306801",10525,319,47
1484669149,2017-01-17T16:05:49Z,BAW32,"22.131592,114.298714",10425,317,56
1484669124,2017-01-17T16:05:24Z,BAW32,"22.122894,114.260406",9750,311,98
1484669111,2017-01-17T16:05:11Z,BAW32,"22.126511,114.242279",9425,304,103
1484669099,2017-01-17T16:04:59Z,BAW32,"22.1315,114.219963",8975,300,103
1484669086,2017-01-17T16:04:46Z,BAW32,"22.134518,114.206444",8800,300,103
1484669073,2017-01-17T16:04:33Z,BAW32,"22.139639,114.183502",8775,301,103
1484669060,2017-01-17T16:04:20Z,BAW32,"22.143127,114.167473",8750,302,102
1484669030,2017-01-17T16:03:50Z,BAW32,"22.152281,114.122932",8200,296,104
1484669014,2017-01-17T16:03:34Z,BAW32,"22.162081,114.101761",7700,290,132
1484668984,2017-01-17T16:03:04Z,BAW32,"22.197781,114.085693",6625,280,179
1484668969,2017-01-17T16:02:49Z,BAW32,"22.21538,114.085442",6225,274,179
1484668954,2017-01-17T16:02:34Z,BAW32,"22.23564,114.085129",5650,265,179
1484668939,2017-01-17T16:02:19Z,BAW32,"22.253321,114.084831",5400,252,179
1484668919,2017-01-17T16:01:59Z,BAW32,"22.2792,114.084633",5075,233,180
1484668909,2017-01-17T16:01:49Z,BAW32,"22.286421,114.084633",4875,232,180
1484668899,2017-01-17T16:01:39Z,BAW32,"22.29941,114.084122",4550,226,172
1484668890,2017-01-17T16:01:30Z,BAW32,"22.308161,114.081932",4350,218,157
1484668884,2017-01-17T16:01:24Z,BAW32,"22.311979,114.080399",4200,218,156
1484668874,2017-01-17T16:01:14Z,BAW32,"22.32119,114.074608",3850,218,140
1484668865,2017-01-17T16:01:05Z,BAW32,"22.330078,114.065002",3425,218,125
1484668855,2017-01-17T16:00:55Z,BAW32,"22.333761,114.058632",3200,218,116
1484668835,2017-01-17T16:00:35Z,BAW32,"22.338684,114.038033",2550,218,89
1484668828,2017-01-17T16:00:28Z,BAW32,"22.33823,114.030815",2350,217,80
1484668821,2017-01-17T16:00:21Z,BAW32,"22.336395,114.022705",2200,210,71
1484668815,2017-01-17T16:00:15Z,BAW32,"22.334473,114.016411",2100,205,71
1484668809,2017-01-17T16:00:09Z,BAW32,"22.33283,114.011284",2050,199,71
1484668803,2017-01-17T16:00:03Z,BAW32,"22.331085,114.005775",1950,193,70
1484668794,2017-01-17T15:59:54Z,BAW32,"22.328613,113.998039",1825,184,71
1484668788,2017-01-17T15:59:48Z,BAW32,"22.32692,113.992668",1750,180,71
1484668782,2017-01-17T15:59:42Z,BAW32,"22.325317,113.987701",1625,177,71
1484668776,2017-01-17T15:59:36Z,BAW32,"22.323614,113.982239",1450,177,70
1484668770,2017-01-17T15:59:30Z,BAW32,"22.322067,113.977409",1300,178,71
1484668764,2017-01-17T15:59:24Z,BAW32,"22.319656,113.969933",1050,179,70
1484668756,2017-01-17T15:59:16Z,BAW32,"22.318314,113.965828",925,179,70
1484668750,2017-01-17T15:59:10Z,BAW32,"22.316677,113.96067",750,179,70
1484668742,2017-01-17T15:59:02Z,BAW32,"22.314148,113.952843",550,179,70
1484668735,2017-01-17T15:58:55Z,BAW32,"22.312546,113.947998",400,179,70
1484668727,2017-01-17T15:58:47Z,BAW32,"22.310028,113.94046",175,178,69
1484668720,2017-01-17T15:58:40Z,BAW32,"22.308243,113.935112",50,178,70
1484668714,2017-01-17T15:58:34Z,BAW32,"22.306641,113.930321",0,179,70
1484668708,2017-01-17T15:58:28Z,BAW32,"22.304947,113.925224",0,175,71
1484668702,2017-01-17T15:58:22Z,BAW32,"22.302757,113.918358",0,155,70
1484668696,2017-01-17T15:58:16Z,BAW32,"22.3022,113.916626",0,149,70
1484668690,2017-01-17T15:58:10Z,BAW32,"22.300919,113.912544",0,132,70
1484668684,2017-01-17T15:58:04Z,BAW32,"22.299728,113.908844",0,112,70
1484668678,2017-01-17T15:57:58Z,BAW32,"22.298687,113.90564",0,96,70
1484668669,2017-01-17T15:57:49Z,BAW32,"22.29752,113.902008",0,66,70
1484668663,2017-01-17T15:57:43Z,BAW32,"22.297073,113.900658",0,48,70
1484668657,2017-01-17T15:57:37Z,BAW32,"22.29673,113.89959",0,26,70
1484668651,2017-01-17T15:57:31Z,BAW32,"22.296555,113.89904",0,28,70
1484668639,2017-01-17T15:57:19Z,BAW32,"22.296284,113.898445",0,22,118
1484668628,2017-01-17T15:57:08Z,BAW32,"22.296387,113.898125",0,23,151
1484668619,2017-01-17T15:56:59Z,BAW32,"22.296707,113.897934",0,22,160
1484668610,2017-01-17T15:56:50Z,BAW32,"22.297009,113.89782",0,18,168
1484668598,2017-01-17T15:56:38Z,BAW32,"22.297371,113.897682",0,20,188
1484668590,2017-01-17T15:56:30Z,BAW32,"22.297749,113.897682",0,24,222
1484668583,2017-01-17T15:56:23Z,BAW32,"22.297989,113.897873",0,24,247
1484668577,2017-01-17T15:56:17Z,BAW32,"22.298126,113.898224",0,25,250
1484668567,2017-01-17T15:56:07Z,BAW32,"22.298254,113.898621",0,26,250
1484668555,2017-01-17T15:55:55Z,BAW32,"22.298458,113.899246",0,27,250
1484668543,2017-01-17T15:55:43Z,BAW32,"22.298674,113.899902",0,27,250
1484668537,2017-01-17T15:55:37Z,BAW32,"22.298756,113.900185",0,26,250
1484668528,2017-01-17T15:55:28Z,BAW32,"22.298893,113.900635",0,26,250
1484668521,2017-01-17T15:55:21Z,BAW32,"22.299,113.900932",0,26,250
1484668515,2017-01-17T15:55:15Z,BAW32,"22.299133,113.901367",0,27,250
1484668505,2017-01-17T15:55:05Z,BAW32,"22.29929,113.901863",0,27,250
1484668498,2017-01-17T15:54:58Z,BAW32,"22.299385,113.902145",0,26,250
1484668492,2017-01-17T15:54:52Z,BAW32,"22.299477,113.902443",0,25,250
1484668474,2017-01-17T15:54:34Z,BAW32,"22.299778,113.903374",0,25,250
1484668462,2017-01-17T15:54:22Z,BAW32,"22.299946,113.903931",0,24,250
1484668456,2017-01-17T15:54:16Z,BAW32,"22.300047,113.904228",0,22,250
1484668443,2017-01-17T15:54:03Z,BAW32,"22.300232,113.904785",0,27,250
1484668434,2017-01-17T15:53:54Z,BAW32,"22.300392,113.905304",0,28,250
1484668428,2017-01-17T15:53:48Z,BAW32,"22.300465,113.905525",0,28,250
1484668422,2017-01-17T15:53:42Z,BAW32,"22.300598,113.905922",0,28,250
1484668407,2017-01-17T15:53:27Z,BAW32,"22.300838,113.90667",0,27,250
1484668400,2017-01-17T15:53:20Z,BAW32,"22.300953,113.907036",0,27,250
1484668394,2017-01-17T15:53:14Z,BAW32,"22.301035,113.907303",0,27,250
1484668386,2017-01-17T15:53:06Z,BAW32,"22.301239,113.907921",0,26,250
1484668378,2017-01-17T15:52:58Z,BAW32,"22.30135,113.908257",0,26,250
1484668371,2017-01-17T15:52:51Z,BAW32,"22.301432,113.908516",0,26,250
1484668365,2017-01-17T15:52:45Z,BAW32,"22.301525,113.908829",0,25,250
1484668359,2017-01-17T15:52:39Z,BAW32,"22.301617,113.909081",0,24,250
1484668353,2017-01-17T15:52:33Z,BAW32,"22.301699,113.909355",0,24,250
1484668347,2017-01-17T15:52:27Z,BAW32,"22.301788,113.90963",0,23,250
1484668341,2017-01-17T15:52:21Z,BAW32,"22.301874,113.909912",0,23,250
1484668332,2017-01-17T15:52:12Z,BAW32,"22.302017,113.91037",0,22,250
1484668324,2017-01-17T15:52:04Z,BAW32,"22.302097,113.910622",0,22,250
1484668318,2017-01-17T15:51:58Z,BAW32,"22.302176,113.910851",0,21,250
1484668312,2017-01-17T15:51:52Z,BAW32,"22.302258,113.911095",0,24,250
1484668306,2017-01-17T15:51:46Z,BAW32,"22.302361,113.911453",0,33,250
1484668300,2017-01-17T15:51:40Z,BAW32,"22.302502,113.911873",0,15,250
1484668294,2017-01-17T15:51:34Z,BAW32,"22.302629,113.912277",0,15,250
1484668288,2017-01-17T15:51:28Z,BAW32,"22.302761,113.912689",0,34,250
1484668282,2017-01-17T15:51:22Z,BAW32,"22.30291,113.913132",0,34,250
1484668276,2017-01-17T15:51:16Z,BAW32,"22.303036,113.913551",0,33,250
1484668270,2017-01-17T15:51:10Z,BAW32,"22.303165,113.913956",0,33,250
1484668262,2017-01-17T15:51:02Z,BAW32,"22.303322,113.914452",0,32,250
1484668256,2017-01-17T15:50:56Z,BAW32,"22.303457,113.914856",0,32,250
1484668250,2017-01-17T15:50:50Z,BAW32,"22.303574,113.915237",0,32,250
1484668244,2017-01-17T15:50:44Z,BAW32,"22.303701,113.915634",0,31,250
1484668238,2017-01-17T15:50:38Z,BAW32,"22.303825,113.916023",0,31,250
1484668232,2017-01-17T15:50:32Z,BAW32,"22.303946,113.916382",0,31,250
1484668226,2017-01-17T15:50:26Z,BAW32,"22.304062,113.916779",0,31,250
1484668220,2017-01-17T15:50:20Z,BAW32,"22.30418,113.917152",0,31,250
1484668212,2017-01-17T15:50:12Z,BAW32,"22.304363,113.917702",0,30,250
1484668205,2017-01-17T15:50:05Z,BAW32,"22.304512,113.918198",0,30,250
1484668197,2017-01-17T15:49:57Z,BAW32,"22.304644,113.91861",0,29,250
1484668191,2017-01-17T15:49:51Z,BAW32,"22.304749,113.9189",0,29,250
1484668185,2017-01-17T15:49:45Z,BAW32,"22.304855,113.919243",0,28,250
1484668179,2017-01-17T15:49:39Z,BAW32,"22.304958,113.919571",0,28,250
1484668173,2017-01-17T15:49:33Z,BAW32,"22.305073,113.919907",0,28,250
1484668167,2017-01-17T15:49:27Z,BAW32,"22.305199,113.920273",0,27,250
1484668161,2017-01-17T15:49:21Z,BAW32,"22.305279,113.920547",0,27,250
1484668155,2017-01-17T15:49:15Z,BAW32,"22.305382,113.920868",0,26,250
1484668149,2017-01-17T15:49:09Z,BAW32,"22.305485,113.921165",0,26,250
1484668143,2017-01-17T15:49:03Z,BAW32,"22.305656,113.921623",0,25,250
1484668134,2017-01-17T15:48:54Z,BAW32,"22.305748,113.921867",0,25,250
1484668128,2017-01-17T15:48:48Z,BAW32,"22.305841,113.922142",0,24,250
1484668122,2017-01-17T15:48:42Z,BAW32,"22.305931,113.922394",0,23,250
1484668116,2017-01-17T15:48:36Z,BAW32,"22.30604,113.922668",0,23,250
1484668110,2017-01-17T15:48:30Z,BAW32,"22.30611,113.922905",0,22,250
1484668102,2017-01-17T15:48:22Z,BAW32,"22.306215,113.923279",0,22,230
1484668095,2017-01-17T15:48:15Z,BAW32,"22.30632,113.923538",0,25,202
1484668089,2017-01-17T15:48:09Z,BAW32,"22.306553,113.923706",0,25,174
1484668083,2017-01-17T15:48:03Z,BAW32,"22.30682,113.923698",0,27,160
1484668076,2017-01-17T15:47:56Z,BAW32,"22.307236,113.923531",0,28,160
1484668067,2017-01-17T15:47:47Z,BAW32,"22.307705,113.923355",0,29,163
1484668061,2017-01-17T15:47:41Z,BAW32,"22.30806,113.923218",0,31,160
1484668055,2017-01-17T15:47:35Z,BAW32,"22.308403,113.92308",0,31,160
1484668049,2017-01-17T15:47:29Z,BAW32,"22.308786,113.922935",0,30,160
1484668043,2017-01-17T15:47:23Z,BAW32,"22.309101,113.922813",0,29,160
1484668037,2017-01-17T15:47:17Z,BAW32,"22.309427,113.922691",0,29,160
1484668028,2017-01-17T15:47:08Z,BAW32,"22.309914,113.922531",0,28,160
1484668022,2017-01-17T15:47:02Z,BAW32,"22.31023,113.922409",0,28,160
1484668014,2017-01-17T15:46:54Z,BAW32,"22.310646,113.922256",0,27,160
1484668007,2017-01-17T15:46:47Z,BAW32,"22.310989,113.922127",0,33,160
1484668001,2017-01-17T15:46:41Z,BAW32,"22.311405,113.921982",0,15,160
1484667995,2017-01-17T15:46:35Z,BAW32,"22.3118,113.921837",0,16,160
1484667986,2017-01-17T15:46:26Z,BAW32,"22.31242,113.921616",0,34,160
1484667980,2017-01-17T15:46:20Z,BAW32,"22.312798,113.921478",0,32,160
1484667974,2017-01-17T15:46:14Z,BAW32,"22.313139,113.921371",0,30,160
1484667968,2017-01-17T15:46:08Z,BAW32,"22.313442,113.921257",0,29,160
1484667962,2017-01-17T15:46:02Z,BAW32,"22.313744,113.92115",0,27,160
1484667956,2017-01-17T15:45:56Z,BAW32,"22.314148,113.921005",0,25,160
1484667950,2017-01-17T15:45:50Z,BAW32,"22.314365,113.920921",0,24,160
1484667943,2017-01-17T15:45:43Z,BAW32,"22.314617,113.920807",0,24,165
1484667937,2017-01-17T15:45:37Z,BAW32,"22.314898,113.920692",0,25,182
1484667928,2017-01-17T15:45:28Z,BAW32,"22.315304,113.920647",0,25,227
1484667922,2017-01-17T15:45:22Z,BAW32,"22.315521,113.92086",0,26,250
1484667916,2017-01-17T15:45:16Z,BAW32,"22.315647,113.921234",0,16,250
1484667910,2017-01-17T15:45:10Z,BAW32,"22.315804,113.921738",0,16,250
1484667904,2017-01-17T15:45:04Z,BAW32,"22.315956,113.922211",0,16,250
1484667898,2017-01-17T15:44:58Z,BAW32,"22.316095,113.922653",0,16,250
1484667890,2017-01-17T15:44:50Z,BAW32,"22.316305,113.923286",0,16,250
1484667884,2017-01-17T15:44:44Z,BAW32,"22.316448,113.923714",0,15,250
1484667878,2017-01-17T15:44:38Z,BAW32,"22.316584,113.924141",0,33,250
1484667869,2017-01-17T15:44:29Z,BAW32,"22.316757,113.924706",0,30,250
1484667863,2017-01-17T15:44:23Z,BAW32,"22.316883,113.925049",0,27,250
1484667857,2017-01-17T15:44:17Z,BAW32,"22.31698,113.925346",0,25,250
1484667851,2017-01-17T15:44:11Z,BAW32,"22.31706,113.925606",0,22,250
1484667838,2017-01-17T15:43:58Z,BAW32,"22.317192,113.926025",0,17,250
1484667824,2017-01-17T15:43:44Z,BAW32,"22.317293,113.926338",0,11,250
1484667800,2017-01-17T15:43:20Z,BAW32,"22.317375,113.926605",0,2,250
1484667776,2017-01-17T15:42:56Z,BAW32,"22.317432,113.926826",0,11,250
1484667763,2017-01-17T15:42:43Z,BAW32,"22.317513,113.927086",0,12,250
1484667751,2017-01-17T15:42:31Z,BAW32,"22.317604,113.927361",0,17,250
1484667739,2017-01-17T15:42:19Z,BAW32,"22.317713,113.927711",0,19,250
1484667733,2017-01-17T15:42:13Z,BAW32,"22.317795,113.927971",0,24,250
1484667727,2017-01-17T15:42:07Z,BAW32,"22.317879,113.928246",0,25,250
1484667717,2017-01-17T15:41:57Z,BAW32,"22.318016,113.928665",0,25,250
1484667711,2017-01-17T15:41:51Z,BAW32,"22.318098,113.928932",0,25,250
1484667695,2017-01-17T15:41:35Z,BAW32,"22.318354,113.929733",0,24,250
1484667689,2017-01-17T15:41:29Z,BAW32,"22.318439,113.929985",0,24,253
1484667683,2017-01-17T15:41:23Z,BAW32,"22.318542,113.930244",0,24,253
1484667674,2017-01-17T15:41:14Z,BAW32,"22.318726,113.930687",0,28,289
1484667667,2017-01-17T15:41:07Z,BAW32,"22.31868,113.931007",0,27,320
1484667658,2017-01-17T15:40:58Z,BAW32,"22.318317,113.931297",0,25,340
1484667650,2017-01-17T15:40:50Z,BAW32,"22.317936,113.931442",0,24,340
1484667639,2017-01-17T15:40:39Z,BAW32,"22.317513,113.931595",0,23,343
1484667631,2017-01-17T15:40:31Z,BAW32,"22.317146,113.931717",0,24,343
1484667624,2017-01-17T15:40:24Z,BAW32,"22.316883,113.931854",0,26,357
1484667618,2017-01-17T15:40:18Z,BAW32,"22.316607,113.931923",0,25,22
1484667612,2017-01-17T15:40:12Z,BAW32,"22.316357,113.93187",0,22,32
1484667603,2017-01-17T15:40:03Z,BAW32,"22.316095,113.931656",0,17,67
1484667325,2017-01-17T15:35:25Z,BAW32,"22.316002,113.931419",0,10,70
1484667304,2017-01-17T15:35:04Z,BAW32,"22.316116,113.931717",0,11,70
1484667283,2017-01-17T15:34:43Z,BAW32,"22.316265,113.932014",0,10,64
1484667258,2017-01-17T15:34:18Z,BAW32,"22.316212,113.932343",0,10,90
1484667237,2017-01-17T15:33:57Z,BAW32,"22.316107,113.932632",0,11,101
